timestamp,xtime,event
33229457,972,34
33230432,97,80
33230530,1875,82
33232407,21,36
33232431,20,81
33232452,30,83
33232483,59,84
33232543,27,85
33233465,180,80
33233646,58,82
33233705,228,86
33234439,15,84
33236466,159,80
33236626,41,81
33236668,10,85
33237448,491,82
33237940,31,83
33239466,178,80
33239645,71,84
33239717,230,86
33240439,42,81
33241254,178,40
33241435,67,82
33241503,54,72
33241801,147,88
33242442,165,80
33242608,32,83
33243447,27,85
33244445,49,81
33244495,14,84
33245446,110,80
33245557,57,82
33245615,13,86
33247445,31,83
33248447,169,80
33248617,42,81
33249446,1981,34
33251430,121,80
33251552,876,34
33252431,20,81
33252452,67,82
33252520,30,83
33252551,71,84
33252623,218,86
33252842,34,85
33253439,58,82
33254449,200,80
33254650,14,84
33256439,42,81
33257453,169,80
33257623,544,82
33258168,31,83
33258200,234,86
33258436,14,85
33259452,71,84
33260458,158,80
33260617,42,81
33261439,65,82
33262452,31,83
33263439,165,80
33263605,14,86
33264440,55,81
33264496,14,84
33264511,10,85
33265445,57,82
33266451,178,80
33267442,30,83
33268451,42,81
33269466,97,80
33269564,689,82
33270254,67,84
33270322,238,86
33271439,28,85
33272464,159,80
33272624,40,81
33272665,31,83
33273442,58,82
33274452,14,84
33275449,159,80
33275609,13,86
33276444,41,81
33277442,987,34
33278432,105,80
33278538,1890,34
33280431,13,81
33280445,13,82
33280459,30,83
33280490,71,84
33280562,27,85
33281442,194,80
33281637,57,82
33281695,230,86
33282442,35,83
33284465,159,80
33284625,42,81
33284668,14,84
33285459,491,82
33285951,15,85
33287456,159,80
33287616,30,83
33287647,217,86
33288452,41,81
33289439,65,82
33289505,70,84
33290452,178,80
33291254,112,88
33292440,54,81
33292495,31,83
33292527,10,85
33293465,97,80
33293563,66,82
33293630,13,86
33294472,14,84
33295439,93,87
33296448,163,80
33296612,41,81
33297439,1989,34
33299431,117,80
33299549,868,82
33300418,13,35
33300434,13,81
33300448,29,83
33300478,68,84
33300547,218,86
33300766,27,85
33301438,59,82
33302439,198,80
33302638,31,83
33304449,41,81
33304491,14,84
33305466,139,80
33305606,533,82
33306140,218,86
33306437,15,85
33307442,30,83
33308439,165,80
33308605,41,81
33309439,71,82
33309511,71,84
33311450,158,80
33311609,14,86
33312439,47,81
33312487,31,83
33313439,64,82
33313504,10,85
33314458,178,80
33314637,14,84
33316446,42,81
33317440,120,80
33317561,492,82
33318054,30,83
33318085,264,86
33319439,71,84
33320465,158,80
33320624,42,81
33320667,26,85
33321452,57,82
33322444,31,83
33323450,163,80
33323614,13,86
33324458,42,81
33324501,14,84
33325439,990,34
33326432,97,80
33326530,1871,82
33328402,26,35
33328431,13,81
33328445,17,83
33328463,15,85
33329471,189,80
33329661,67,82
33329730,69,84
33329800,276,86
33332442,172,80
33332615,41,81
33332657,32,83
33333453,494,82
33334424,70,84
33334495,35,85
33335442,166,80
33335609,218,86
33336442,43,81
33337439,65,82
33337505,31,83
33338439,112,80
33339442,15,84
33340440,13,81
33341254,112,88
33341445,198,80
33341644,65,82
33341710,14,86
33341725,10,85
33342443,30,83
33344447,172,80
33344620,41,81
33344662,14,84
33345442,1986,34
33347431,110,80
33347542,888,34
33348433,20,81
33348454,149,82
33348604,29,83
33348634,218,86
33348853,22,85
33349440,64,82
33349505,71,84
33350443,158,80
33352439,48,81
33352488,32,83
33353442,205,80
33353648,486,82
33354135,294,38
33354432,69,84
33354502,18,86
33355448,27,85
33356442,176,80
33356619,41,81
33357442,221,82
33357664,31,83
33359456,158,80
33359615,14,84
33359630,14,86
33360451,42,81
33361442,58,82
33362459,181,80
33362641,30,83
33362672,10,85
33364458,42,81
33364501,13,84
33365440,110,80
33365551,1265,82
33366817,226,86
33367438,31,83
33368458,165,80
33368624,41,81
33369440,71,82
33369512,71,84
33369584,27,85
33371439,165,80
33371605,14,86
33372439,47,81
33372487,31,83
33373442,987,34
33374432,104,80
33374537,1893,34
33376433,20,81
33376454,21,82
33376477,69,84
33376547,26,85
33377440,203,80
33377644,57,82
33377702,32,83
33377735,227,86
33379442,14,84
33380439,166,80
33380606,41,81
33381449,488,82
33382443,30,83
33383466,159,80
33383626,217,86
33383844,15,85
33384459,41,81
33384501,71,84
33385442,57,82
33386451,178,80
33387452,31,83
33388439,42,81
33389464,97,80
33389562,66,82
33389629,14,84
33389644,14,86
33390440,11,85
33391254,113,88
33392465,158,80
33392625,40,81
33392666,29,83
33393451,1977,34
33395431,111,80
33395543,885,34
33396431,13,81
33396446,14,82
33396461,68,84
33396530,218,86
33396749,91,87
33397440,71,82
33397512,31,83
33397544,27,85
33398440,163,80
33399439,15,84
33400444,41,81
33401465,188,80
33401654,534,82
33402189,240,38
33402432,31,83
33402464,16,86
33404472,158,80
33404631,42,81
33404674,70,84
33404745,27,85
33405444,58,82
33407466,158,80
33407625,32,83
33407658,13,86
33408442,42,81
33409448,64,82
33409513,14,84
33410443,163,80
33411447,10,85
33412452,40,81
33412493,40,83
33413465,120,80
33413586,701,82
33414288,141,38
33414432,70,84
33414503,108,86
33416458,159,80
33416618,41,81
33417439,64,82
33417504,32,83
33418440,28,85
33419440,172,80
33419613,14,84
33419628,13,86
33420451,42,81
33421439,1003,34
33422445,103,80
33422549,1850,82
33424400,28,35
33424431,20,81
33424452,14,83
33424467,71,84
33425479,184,80
33425664,57,82
33425722,234,86
33425957,30,85
33427452,31,83
33428439,165,80
33428605,41,81
33429439,502,82
33429942,71,84
33431439,166,80
33431606,218,86
33432465,40,81
33432506,32,83
33432539,26,85
33433451,58,82
33434439,185,80
33434625,14,84
33436442,42,81
33437440,117,80
33437558,66,82
33437625,29,83
33437655,14,86
33439442,14,37
33439457,13,84
33439471,10,85
33440445,166,80
33440612,42,81
33441254,111,88
33441452,1976,34
33443431,117,80
33443549,879,34
33444431,20,81
33444452,20,82
33444473,29,83
33444503,72,84
33444576,217,86
33445438,59,82
33446448,198,80
33446647,27,85
33447443,32,83
33448446,42,81
33449443,159,80
33449603,491,82
33450095,71,84
33450167,284,86
33452466,158,80
33452625,40,81
33452666,32,83
33453435,72,82
33453508,27,85
33454442,14,84
33455439,165,80
33455605,14,86
33456439,42,81
33457451,57,82
33457509,30,83
33458444,188,80
33459452,14,84
33460439,49,81
33460489,10,85
33461440,110,80
33461551,543,82
33462095,218,86
33462432,31,83
33464465,158,80
33464624,42,81
33464667,71,84
33465439,58,82
33467440,178,80
33467619,32,83
33467652,13,86
33467666,27,85
33468444,41,81
33469458,971,34
33470432,97,80
33470531,1886,82
33472418,14,36
33472435,20,81
33472456,29,83
33472486,69,84
33473465,188,80
33473655,67,82
33473723,230,86
33474442,13,37
33474456,14,84
33474471,26,85
33476442,179,80
33476622,41,81
33477442,515,82
33477958,31,83
33479446,186,80
33479633,72,84
33479706,229,86
33480442,43,81
33481439,65,82
33481505,27,85
33482449,178,80
33482628,31,83
33484445,49,81
33484495,14,84
33485465,97,80
33485563,66,82
33485630,13,86
33487439,31,83
33488460,159,80
33488620,42,81
33488663,10,85
33489458,1969,34
33491430,104,80
33491535,899,34
33492437,20,81
33492458,157,82
33492616,30,83
33492647,71,84
33492719,225,86
33492945,202,72
33493440,58,82
33494440,198,80
33494639,14,84
33494809,115,88
33495459,27,85
33495487,90,87
33496451,42,81
33497440,159,80
33497600,534,82
33498135,31,83
33498167,228,86
33499439,75,84
33500458,163,80
33500622,41,81
33501451,65,82
33502439,13,37
33502453,31,83
33502485,27,85
33503458,159,80
33503618,13,86
33504450,42,81
33504493,14,84
33505439,58,82
33506451,178,80
33507452,29,83
33508439,42,81
33509478,97,80
33509576,545,82
33510122,69,84
33510193,228,86
33510422,32,85
33512464,159,80
33512624,40,81
33512665,31,83
33513451,58,82
33514444,14,84
33515450,158,80
33515610,13,86
33516439,49,81
33516489,10,85
33517448,981,34
33518432,97,80
33518530,1875,82
33520406,23,35
33520432,14,81
33520447,19,83
33520467,71,84
33521439,193,80
33521633,58,82
33521692,229,86
33522439,32,83
33523439,28,85
33524456,159,80
33524616,41,81
33524658,14,84
33525447,544,82
33527465,163,80
33527629,30,83
33527660,237,86
33528439,42,81
33529449,57,82
33529507,71,84
33530458,178,80
33530637,27,85
33532439,47,81
33532487,31,83
33533465,97,80
33533563,65,82
33533629,14,86
33534445,15,84
33536438,166,80
33536605,41,81
33537446,1982,34
33539431,111,80
33539543,885,34
33540431,13,81
33540445,30,82
33540476,30,83
33540507,69,84
33540577,218,86
33540796,26,85
33541255,111,88
33541447,58,82
33542442,207,80
33542650,31,83
33544447,55,81
33544503,14,84
33544518,10,85
33545442,153,80
33545596,547,82
33546144,218,86
33547445,31,83
33548442,179,80
33548622,41,81
33549466,57,82
33549524,71,84
33551448,172,80
33551621,13,86
33551635,27,85
33552442,47,81
33552490,31,83
33553446,71,82
33554445,185,80
33554631,14,84
33556445,42,81
33557444,117,80
33557562,703,82
33558266,30,83
33558297,245,86
33558543,15,85
33559443,75,84
33560442,169,80
33560612,41,81
33561442,58,82
33562442,32,83
33563463,159,80
33563623,13,86
33564449,42,81
33564492,14,84
33565459,970,34
33566432,97,80
33566531,1891,82
33568423,14,35
33568440,13,81
33568454,29,83
33568484,27,85
33569471,180,80
33569652,58,82
33569711,69,84
33569781,261,86
33572472,158,80
33572631,42,81
33572674,31,83
33572706,10,85
33573439,494,82
33574440,78,84
33575450,163,80
33575614,222,86
33576455,42,81
33577439,68,82
33577508,32,83
33578452,183,80
33579450,14,84
33579465,26,85
33580446,41,81
33581465,98,80
33581564,65,82
33581630,14,86
33582452,30,83
33584441,173,80
33584615,42,81
33584658,14,84
33585439,1989,34
33587431,111,80
33587543,868,82
33588412,16,35
33588431,13,81
33588445,27,83
33588473,218,86
33588692,15,85
33589440,64,82
33589505,71,84
33590439,192,80
33591254,112,88
33592449,42,81
33592492,31,83
33593440,160,80
33593601,534,82
33594136,218,86
33594355,39,85
33594433,72,84
33595446,88,87
33596439,165,80
33596605,41,81
33597439,71,82
33597511,32,83
33599466,158,80
33599625,14,84
33599640,14,86
33600439,48,81
33600488,10,85
33601439,58,82
33602458,182,80
33602641,30,83
33604449,42,81
33604492,14,84
33605465,97,80
33605563,545,82
33606109,218,86
33607439,13,37
33607453,30,83
33607484,26,85
33608458,158,80
33608617,42,81
33609458,58,82
33609517,71,84
33611453,158,80
33611612,14,86
33612458,41,81
33612500,31,83
33613445,984,34
33614432,111,80
33614544,1884,34
33616431,13,81
33616446,14,82
33616461,68,84
33616530,26,85
33617443,212,80
33617656,68,82
33617725,31,83
33617757,230,86
33619443,14,84
33620445,165,80
33620611,42,81
33621443,504,82
33621948,15,85
33622443,30,83
33623449,158,80
33623608,218,86
33624450,42,81
33624493,71,84
33625439,58,82
33626442,177,80
33627439,32,83
33628451,42,81
33628494,10,85
33629465,101,80
33629567,66,82
33629634,14,84
33629649,13,86
33632440,172,80
33632613,40,81
33632654,30,83
33633439,1989,34
33635431,111,80
33635543,885,34
33636431,14,81
33636446,137,82
33636584,68,84
33636653,225,86
33636879,26,85
33637440,65,82
33637506,31,83
33638439,192,80
33639442,14,84
33640439,42,81
33641254,112,88
33641471,140,80
33641612,536,82
33642149,218,86
33642441,13,37
33642455,30,83
33642486,14,85
33644464,159,80
33644624,41,81
33644666,71,84
33645439,60,82
33647442,172,80
33647615,31,83
33647648,13,86
33648445,42,81
33649445,71,82
33649517,14,84
33649532,10,85
33650446,178,80
33652439,47,81
33652487,30,83
33653442,110,80
33653553,499,82
33654053,264,86
33654433,70,84
33656465,158,80
33656624,42,81
33656667,26,85
33657458,58,82
33657517,31,83
33659456,158,80
33659616,14,84
33659631,13,86
33660439,42,81
33661445,984,34
33662432,104,80
33662537,1872,82
33664410,18,35
33664431,20,81
33664452,24,83
33664477,69,84
33664547,27,85
33665465,180,80
33665646,57,82
33665704,229,86
33667442,31,83
33668448,159,80
33668608,41,81
33669439,548,82
33669988,71,84
33670443,26,85
33671439,166,80
33671606,217,86
33672439,47,81
33672487,31,83
33673442,57,82
33674458,178,80
33674637,14,84
33676444,43,81
33677478,97,80
33677577,65,82
33677643,30,83
33677674,13,86
33677688,11,85
33679445,15,84
33680442,179,80
33680622,42,81
33681442,1986,34
33683431,105,80
33683537,872,82
33684410,18,35
33684431,27,81
33684459,24,83
33684484,72,84
33684557,218,86
33684776,26,85
33685439,58,82
33686446,173,80
33687442,32,83
33688442,42,81
33689472,175,80
33689649,510,82
33690160,72,84
33690233,234,86
33691254,112,88
33691446,28,85
33692465,159,80
33692625,40,81
33692666,31,83
33693435,59,82
33694443,14,84
33695467,97,80
33695565,13,86
33695579,101,87
33696439,13,81
33697452,58,82
33697512,31,83
33698440,168,80
33698609,11,85
33699439,15,84
33700442,43,81
33701465,178,80
33701644,640,82
33702285,144,38
33702432,31,83
33702464,100,86
33704465,164,80
33704630,41,81
33704672,72,84
33705439,65,82
33705505,28,85
33707498,111,80
33707611,31,83
33707643,13,86
33708444,12,81
33709439,64,82
33709504,14,84
33710452,158,80
33712440,55,81
33712496,29,83
33712526,10,85
33713465,179,80
33713645,2783,34
33716431,104,80
33716536,41,81
33716578,85,82
33716664,70,84
33716735,225,86
33717440,64,82
33717505,32,83
33719462,191,80
33719654,14,84
33719669,13,86
33719683,41,85
33720439,42,81
33721452,490,82
33722439,165,80
33722605,30,83
33724480,42,81
33724523,71,84
33725465,178,80
33725644,66,82
33725711,229,86
33726439,28,85
33727452,31,83
33728448,159,80
33728608,41,81
33729446,68,82
33729515,14,84
33731451,98,80
33731550,13,86
33732439,23,81
33732463,30,83
33733439,990,34
33734432,170,80
33734603,1828,34
33736434,46,81
33736481,112,82
33736594,76,84
33736671,27,85
33737440,199,80
33737640,58,82
33737699,31,83
33737731,230,86
33739439,15,84
33740465,159,80
33740625,41,81
33740667,10,85
33741254,178,40
33741435,488,82
33741925,64,72
33742444,30,83
33743444,104,80
33743549,218,86
33744442,20,81
33744463,71,84
33745445,58,82
33746443,159,80
33747442,13,37
33747456,32,83
33747489,26,85
33748447,42,81
33749442,198,80
33749641,65,82
33749707,14,84
33749722,14,86
33751273,118,88
33752440,172,80
33752613,40,81
33752654,29,83
33753452,489,82
33754439,13,37
33754453,67,84
33754521,26,85
33755439,104,80
33755544,218,86
33756451,13,81
33757439,64,82
33757504,60,83
33758438,170,80
33759452,13,84
33760443,41,81
33761466,192,80
33761660,204,82
33761865,22,86
33761888,10,85
33762452,29,83
33764440,171,80
33764613,41,81
33764655,14,84
33765439,1989,34
33767431,111,80
33767543,884,34
33768430,20,81
33768451,710,82
33769162,30,83
33769193,226,86
33769420,14,37
33769437,64,82
33769502,71,84
33769574,26,85
33770447,164,80
33772449,41,81
33772491,32,83
33773466,177,80
33773645,537,82
33774183,230,86
33774432,72,84
33775442,27,85
33776439,166,80
33776606,41,81
33777439,64,82
33777504,32,83
33779440,111,80
33779552,14,84
33779567,14,86
33780439,13,81
33781442,58,82
33782465,160,80
33782626,29,83
33782656,11,85
33784445,48,81
33784494,14,84
33785440,193,80
33785634,2794,34
33788431,105,80
33788537,40,81
33788578,211,82
33788790,29,83
33788820,225,86
33789449,73,82
33789523,71,84
33789595,27,85
33791254,130,88
33791435,170,80
33791607,13,86
33792440,48,81
33792489,36,83
33793446,513,82
33794446,170,80
33794618,69,84
33795439,95,87
33796459,41,81
33796501,30,85
33797462,182,80
33797645,66,82
33797712,45,83
33797758,231,86
33799442,14,84
33800439,165,80
33800605,41,81
33801439,58,82
33802452,29,83
33803466,97,80
33803564,14,86
33803579,10,85
33804440,19,81
33804460,14,84
33805439,487,82
33806451,177,80
33807442,30,83
33808448,42,81
33809472,167,80
33809640,57,82
33809698,71,84
33809770,230,86
33810446,26,85
33812465,158,80
33812624,40,81
33812665,32,83
33813470,1958,34
33815431,104,80
33815536,892,34
33816431,13,81
33816445,32,82
33816478,71,84
33816550,218,86
33817446,71,82
33817518,32,83
33817551,27,85
33818452,158,80
33819452,14,84
33820443,41,81
33821440,191,80
33821632,496,82
33822129,217,86
33822433,30,83
33824472,158,80
33824631,42,81
33824674,71,84
33824746,26,85
33825452,57,82
33827465,97,80
33827563,32,83
33827596,13,86
33828452,12,81
33829439,64,82
33829504,14,84
33830445,160,80
33831442,11,85
33832439,49,81
33832489,29,83
33833447,202,80
33833650,2779,34
33836432,104,80
33836537,42,81
33836580,111,82
33836692,69,84
33836762,225,86
33837451,71,82
33837523,31,83
33838448,28,85
33839443,172,80
33839616,14,84
33839631,14,86
33840446,42,81
33841254,112,88
33841452,502,82
33842444,165,80
33842610,30,83
33844446,48,81
33844495,71,84
33845443,198,80
33845642,79,82
33845722,229,86
33845952,27,85
33847442,31,83
33848449,159,80
33848609,41,81
33849439,64,82
33849504,14,84
33851439,104,80
33851544,14,86
33852465,13,81
33852479,30,83
33852510,10,85
33853439,990,34
33854432,165,80
33854598,1830,34
33856431,42,81
33856474,184,82
33856659,71,84
33857446,199,80
33857646,58,82
33857705,31,83
33857737,229,86
33859447,13,37
33859461,13,84
33859476,26,85
33860450,165,80
33860616,42,81
33861440,507,82
33862443,33,83
33863442,108,80
33863551,222,86
33864445,20,81
33864466,74,84
33865446,58,82
33866442,174,80
33866617,40,85
33867439,32,83
33868448,42,81
33869462,182,80
33869646,65,82
33869712,14,84
33869727,17,86
33872442,116,80
33872559,40,81
33872600,30,83
33873431,498,82
33873930,15,85
33874444,69,84
33875458,162,80
33875621,226,86
33876442,41,81
33877449,58,82
33877508,31,83
33878444,176,80
33879444,19,84
33880440,48,81
33880489,14,85
33881440,180,80
33881621,57,82
33881679,14,86
33882442,30,83
33884456,159,80
33884616,42,81
33884659,14,84
33885443,1985,34
33887431,117,80
33887550,871,82
33888422,13,35
33888438,13,81
33888453,28,83
33888482,218,86
33888701,27,85
33889440,66,82
33889507,72,84
33890439,159,80
33891254,113,88
33892451,46,81
33892498,33,83
33893465,182,80
33893648,510,82
33894159,236,86
33894432,14,37
33894447,69,84
33894517,31,85
33895446,90,87
33896448,107,80
33896556,41,81
33897458,58,82
33897517,31,83
33899465,158,80
33899624,14,84
33899639,14,86
33900439,56,81
33901439,64,82
33901504,10,85
33902458,158,80
33902617,30,83
33904450,48,81
33904499,14,84
33905465,188,80
33905654,2774,34
33908431,110,80
33908542,40,81
33908583,105,82
33908689,30,83
33908720,225,86
33908946,15,85
33909440,64,82
33909505,71,84
33911439,170,80
33911610,13,86
33912440,48,81
33912489,32,83
33913439,488,82
33914449,158,80
33914608,68,84
33915443,26,85
33916448,42,81
33917472,178,80
33917651,66,82
33917718,31,83
33917750,229,86
33919439,15,84
33920440,103,80
33920544,42,81
33921442,58,82
33922442,13,37
33922457,29,83
33922487,10,85
33923442,166,80
33923609,13,86
33924445,49,81
33924495,14,84
33925442,987,34
33926432,159,80
33926592,1836,34
33928431,41,81
33928473,198,82
33928673,29,83
33929440,206,80
33929647,58,82
33929706,71,84
33929778,229,86
33930008,27,85
33932440,110,80
33932551,41,81
33932593,32,83
33933445,489,82
33934452,78,84
33935445,166,80
33935612,218,86
33936440,49,81
33936490,26,85
33937442,65,82
33937508,31,83
33938442,159,80
33939448,15,84
33940448,42,81
33941254,112,88
33941449,191,80
33941641,66,82
33941708,13,86
33942445,31,83
33943443,11,85
33944444,110,80
33944555,41,81
33944597,14,84
33945446,505,82
33947460,158,80
33947619,30,83
33947650,229,86
33948440,42,81
33949439,64,82
33949504,71,84
33950451,159,80
33950611,27,85
33952440,47,81
33952488,31,83
33953466,179,80
33953646,57,82
33953704,14,86
33954442,14,84
33956453,158,80
33956612,42,81
33957440,1988,34
33959431,110,80
33959542,871,82
33960414,25,35
33960442,27,81
33960470,15,83
33960487,69,84
33960557,217,86
33960776,26,85
33961445,58,82
33962440,169,80
33962610,31,83
33964459,41,81
33964501,14,84
33964516,10,85
33965457,181,80
33965639,508,82
33966148,230,86
33967439,30,83
33968449,133,80
33968583,56,81
33969450,58,82
33969509,71,84
33971465,163,80
33971629,13,86
33971643,27,85
33972453,40,81
33972494,32,83
33973446,57,82
33974462,158,80
33974621,19,84
33976446,41,81
33977440,209,80
33977650,2781,34
33980434,104,80
33980539,40,81
33980580,102,82
33980683,29,83
33980713,69,84
33980783,226,86
33981010,26,85
33981439,58,82
33982449,32,83
33983450,159,80
33983610,14,86
33984440,49,81
33984490,13,84
33985439,495,82
33985935,15,85
33986439,159,80
33987442,30,83
33988448,42,81
33989472,179,80
33989652,65,82
33989718,72,84
33989791,229,86
33991254,222,72
33992446,130,80
33992577,40,81
33992618,32,83
33992651,10,85
33993445,58,82
33994446,15,84
33995442,173,80
33995616,13,86
33995630,89,87
33995865,115,88
33996440,44,81
33997445,984,34
33998432,179,80
33998613,1815,34
34000431,41,81
34000473,228,82
34000702,30,83
34000733,70,84
34000804,26,85
34001439,172,80
34001612,58,82
34001671,229,86
34002439,32,83
34004440,171,80
34004612,42,81
34004655,14,84
34005442,495,82
34006452,15,85
34007440,110,80
34007551,30,83
34007582,218,86
34008447,13,81
34009458,58,82
34009517,71,84
34010451,158,80
34012439,48,81
34012488,32,83
34013471,182,80
34013654,66,82
34013721,14,86
34013736,10,85
34014442,14,84
34016449,159,80
34016609,41,81
34017439,495,82
34017935,29,83
34019465,96,80
34019563,67,84
34019631,218,86
34020439,20,81
34020460,26,85
34021439,58,82
34022448,159,80
34022608,31,83
34024439,49,81
34024489,14,84
34025456,183,80
34025641,57,82
34025699,13,86
34027448,13,37
34027462,33,83
34027496,10,85
34028443,120,80
34028565,41,81
34029439,1989,34
34031431,165,80
34031598,830,34
34032431,42,81
34032474,54,82
34032529,30,83
34032560,71,84
34032632,218,86
34033445,57,82
34034443,180,80
34034624,14,84
34034639,27,85
34036445,44,81
34037442,198,80
34037641,499,82
34038141,31,83
34038173,231,86
34039445,72,84
34040442,165,80
34040609,41,81
34041254,112,88
34041448,65,82
34041514,27,85
34042445,32,83
34043445,104,80
34043550,14,86
34044446,20,81
34044467,14,84
34045445,61,82
34046442,163,80
34047442,30,83
34048439,48,81
34048488,10,85
34049451,225,80
34049678,2750,34
34052431,110,80
34052542,40,81
34052583,121,82
34052705,29,83
34052736,69,84
34052806,225,86
34053436,59,82
34054452,15,84
34055443,180,80
34055624,13,86
34055638,27,85
34056445,46,81
34057443,506,82
34057950,32,83
34058446,163,80
34059446,72,84
34060446,46,81
34061443,191,80
34061635,66,82
34061702,229,86
34062443,13,37
34062457,31,83
34062489,27,85
34064447,171,80
34064619,42,81
34064662,13,84
34065442,58,82
34067442,124,80
34067567,30,83
34067598,13,86
34068445,13,81
34069440,641,82
34070082,71,84
34070154,27,85
34070439,166,80
34072453,42,81
34072496,31,83
34073456,179,80
34073636,58,82
34073695,227,86
34074449,18,84
34076440,110,80
34076551,42,81
34076594,10,85
34077450,1978,34
34079431,172,80
34079605,823,34
34080431,36,81
34080468,79,82
34080548,30,83
34080579,71,84
34080651,225,86
34081446,59,82
34082439,166,80
34082606,31,83
34083439,28,85
34084439,48,81
34084488,14,84
34085466,178,80
34085645,498,82
34086144,217,86
34087442,30,83
34088458,159,80
34088618,42,81
34089439,65,82
34089505,69,84
34090439,28,85
34091254,112,88
34091446,104,80
34091551,14,86
34092459,13,81
34092473,32,83
34093444,57,82
34094458,172,80
34094631,14,84
34095439,95,87
34096439,42,81
34097474,166,80
34097641,2787,34
34100431,103,80
34100536,40,81
34100577,75,82
34100653,29,83
34100683,68,84
34100752,224,86
34100977,27,85
34101445,60,82
34102446,32,83
34103448,159,80
34103608,13,86
34104439,59,81
34104499,14,84
34104514,10,85
34105451,502,82
34106442,163,80
34107446,29,83
34108440,46,81
34109472,181,80
34109654,70,82
34109725,70,84
34109796,230,86
34111443,26,85
34112448,172,80
34112621,40,81
34112662,31,83
34113443,57,82
34114452,14,84
34115458,97,80
34115556,14,86
34116439,13,81
34117458,971,34
34118432,170,80
34118603,1824,34
34120430,42,81
34120473,81,82
34120555,30,83
34120586,71,84
34120658,27,85
34121439,202,80
34121642,68,82
34121711,229,86
34122443,32,83
34124456,97,80
34124554,41,81
34124596,14,84
34125439,494,82
34125934,15,85
34127446,172,80
34127619,29,83
34127649,218,86
34128447,45,81
34129446,65,82
34129512,70,84
34130442,159,80
34132466,40,81
34132507,31,83
34132539,10,85
34133457,178,80
34133636,66,82
34133703,13,86
34134442,14,84
34136450,165,80
34136616,41,81
34137439,636,82
34138076,30,83
34139472,97,80
34139570,68,84
34139639,217,86
34139857,38,85
34140440,13,81
34141254,112,88
34141446,58,82
34142458,158,80
34142617,32,83
34144440,48,81
34144490,13,84
34145465,179,80
34145645,57,82
34145703,14,86
34146452,10,85
34147439,30,83
34148443,165,80
34148609,41,81
34149439,1989,34
34151431,104,80
34151536,875,82
34152412,16,36
34152431,20,81
34152452,29,83
34152482,69,84
34152552,217,86
34153444,65,82
34153510,27,85
34154442,165,80
34154608,14,84
34156445,43,81
34157470,188,80
34157659,1355,82
34159015,31,83
34159047,218,86
34159433,71,84
34160442,171,80
34160615,41,81
34160657,27,85
34161442,59,82
34162445,32,83
34163446,104,80
34163551,13,86
34164442,20,81
34164463,13,84
34165446,57,82
34166446,159,80
34167443,13,37
34167457,29,83
34167487,10,85
34168439,42,81
34169472,179,80
34169652,2776,34
34172431,110,80
34172542,41,81
34172584,134,82
34172719,29,83
34172749,69,84
34172819,225,86
34173447,58,82
34174465,14,84
34174480,27,85
34175458,159,80
34175618,14,86
34176439,42,81
34177449,487,82
34177938,31,83
34178451,159,80
34179439,72,84
34180451,42,81
34181472,178,80
34181651,66,82
34181718,229,86
34181948,27,85
34182439,32,83
34184465,159,80
34184625,41,81
34184667,14,84
34185439,58,82
34187465,97,80
34187563,30,83
34187594,14,86
34188448,21,81
34188470,10,85
34189442,497,82
34189940,71,84
34190439,159,80
34191261,158,72
34192439,48,81
34192488,32,83
34193359,73,40
34193436,202,80
34193639,67,82
34193708,226,86
34193935,67,88
34194443,14,84
34195439,14,39
34195454,27,85
34195482,90,87
34196439,165,80
34196605,41,81
34197456,57,82
34197514,30,83
34199447,110,80
34199558,14,84
34199573,13,86
34200442,13,81
34201439,990,34
34202432,172,80
34202605,1823,34
34204431,49,81
34204481,53,82
34204535,29,83
34204565,72,84
34204638,26,85
34205440,190,80
34205631,66,82
34205698,230,86
34207439,32,83
34208448,159,80
34208608,41,81
34209466,631,82
34210098,71,84
34210170,27,85
34211439,104,80
34211544,218,86
34212442,20,81
34212463,32,83
34213452,57,82
34214439,165,80
34214605,14,84
34216458,42,81
34216501,10,85
34217471,180,80
34217652,57,82
34217710,30,83
34217741,13,86
34219452,14,84
34220458,163,80
34220622,41,81
34221444,1984,34
34223431,110,80
34223542,886,34
34224431,20,81
34224452,12,82
34224465,29,83
34224496,71,84
34224568,218,86
34224787,26,85
34225439,58,82
34226452,168,80
34227452,31,83
34228442,42,81
34229463,182,80
34229646,507,82
34230154,71,84
34230226,249,86
34230476,27,85
34232465,158,80
34232624,40,81
34232665,32,83
34233439,58,82
34234439,15,84
34235452,97,80
34235550,14,86
34236452,12,81
34237440,71,82
34237512,30,83
34237543,10,85
34238452,158,80
34239439,15,84
34240440,42,81
34241254,178,40
34241436,192,80
34241629,488,82
34242118,218,86
34242337,62,72
34242432,31,83
34242639,104,88
34244443,178,80
34244622,42,81
34244665,71,84
34244737,26,85
34245438,59,82
34247465,97,80
34247563,31,83
34247595,14,86
34248452,12,81
34249445,65,82
34249511,14,84
34250442,159,80
34251439,11,85
34252439,49,81
34252489,29,83
34253460,177,80
34253638,2790,34
34256431,104,80
34256536,41,81
34256578,84,82
34256663,69,84
34256733,225,86
34257441,65,82
34257507,31,83
34258439,27,85
34259442,183,80
34259626,14,84
34259641,13,86
34260442,42,81
34261439,488,82
34262445,165,80
34262611,30,83
34264439,48,81
34264489,71,84
34265472,188,80
34265661,68,82
34265730,230,86
34265961,26,85
34267444,31,83
34268450,158,80
34268609,41,81
