timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
28445303,0.0037130069,0.0076119024,0.0011052308,3702,0,-0.1795915,-0.021605393,-9.762519,3702,0
28449711,0.0045562424,0.011033928,-0.00039277275,4408,0,-0.14105451,-0.0012910143,-9.740436,4408,0
28454142,0.0058705313,0.012156169,-0.00062278623,4431,0,-0.14419502,0.018744126,-9.745446,4431,0
28457972,0.0023791767,0.011526319,-9.340662e-05,3830,0,-0.16670175,-0.022548242,-9.721062,3830,0
28461343,0.004111682,0.010544638,9.6628435e-05,3371,0,-0.1535137,-0.009962691,-9.699833,3371,0
28465597,0.00438342,0.010666791,-0.0008123558,4254,0,-0.11951245,0.0029999944,-9.74248,4254,0
28469933,0.0036632423,0.010606156,-0.003239656,4336,0,-0.13855715,-0.009980619,-9.793306,4336,0
28474279,0.0036794422,0.009676757,-0.0024872879,4346,0,-0.19044563,0.0026650215,-9.763818,4346,0
28477767,0.0007596366,0.01112157,-9.3542745e-05,3488,0,-0.17844176,-0.0045508705,-9.743796,3488,0
28481822,0.00018829902,0.01092587,0.00038298822,4055,0,-0.15923856,-0.023128018,-9.786769,4055,0
28486227,0.0004026621,0.009518012,0.0015519194,4405,0,-0.17774858,-0.022468675,-9.797757,4405,0
28489793,0.00082304724,0.008063102,0.00029675104,3566,0,-0.19950971,-0.017508,-9.763735,3566,0
28493836,0.002091844,0.0072611324,-0.0010266539,4043,0,-0.20129889,-0.0023891819,-9.74173,4043,0
28501229,0.0014515545,0.0069465693,0.0027551479,7393,0,-0.16366589,-0.013154266,-9.769917,7393,0
28501675,0.00054391247,0.0058771083,-0.0001243596,446,0,-0.16307236,-0.035439707,-9.801283,446,0
28505941,0.0019268623,0.008365177,-0.0016667926,4266,0,-0.15695809,-0.019897213,-9.79847,4266,0
28509733,0.0045788754,0.012048196,1.0211622e-05,3792,0,-0.13456157,-0.023494903,-9.769779,3792,0
28514236,0.0075920597,0.012265768,-0.0020722887,4503,0,-0.15551782,-0.035049714,-9.775678,4503,0
28518114,0.00642676,0.008464965,0.00028706944,3878,0,-0.1713323,-0.030888364,-9.778242,3878,0
28522529,0.00175278,0.0048740515,0.0015902797,4415,0,-0.17655702,-0.03037758,-9.757283,4415,0
28525774,0.00338095,0.007004216,0.00146627,3245,0,-0.17731683,-0.004893822,-9.747333,3245,0
28533209,0.0030351365,0.0079572,-0.00023710563,7435,0,-0.1870082,0.0037224935,-9.768032,7435,0
28533839,0.0012762483,0.011130993,-0.0018658652,630,0,-0.1851331,-0.046357345,-9.774244,630,0
28538288,0.0011433604,0.0150722135,0.0018328932,4449,0,-0.1628692,-0.031040946,-9.750364,4449,0
28542210,-0.001936456,0.011777865,0.0011185288,3922,0,-0.14856106,0.008706924,-9.733185,3922,0
28545829,-0.00030800633,0.010052596,-0.00089361897,3619,0,-0.14202523,-0.01632819,-9.754578,3619,0
28553039,0.0022734604,0.014559315,-0.00054519885,7210,0,-0.15987855,-0.0208093,-9.758807,7210,0
28554175,0.0015076087,0.016215876,-0.0039313855,1136,0,-0.1596899,-0.05049234,-9.7300625,1136,0
28559092,0.0026448215,0.014865326,-0.0040558493,4917,0,-0.15569839,-0.05480624,-9.759361,4917,0
28561725,0.0009988231,0.013740507,-0.000147709,2633,0,-0.15886657,-0.023845464,-9.772417,2633,0
28565835,0.00063637336,0.011692416,0.0011704244,4110,0,-0.114661336,-0.035606496,-9.7856865,4110,0
28573153,0.0017069079,0.009198723,-9.2293994e-05,7318,0,-0.12866893,-0.05079724,-9.78824,7318,0
28573824,0.0006903413,0.009099227,-0.0007003623,671,0,-0.16972768,-0.038769744,-9.763502,671,0
28578950,0.0019395401,0.010326487,-0.0025637096,5126,0,-0.16623679,-0.02757092,-9.778814,5126,0
28581751,0.0006385823,0.010725442,-0.0016820941,2801,0,-0.1455714,-0.021307558,-9.787199,2801,0
28585719,0.0005602621,0.01110242,0.00052472093,3968,0,-0.1454787,-0.040239885,-9.7545395,3968,0
28593239,0.00049252645,0.015191882,-0.0027212813,7520,0,-0.15293306,-0.037688628,-9.728966,7520,0
28593767,-0.002186313,0.0146502275,-0.0019369182,528,0,-0.15413001,0.0009506275,-9.759067,528,0
28598322,-0.0048880093,0.009180701,0.0014398862,4555,0,-0.16126779,-0.023455478,-9.789932,4555,0
28602130,-0.006849699,0.010046346,0.0025901601,3808,0,-0.15043758,-0.024025824,-9.777405,3808,0
28605717,-0.0025628328,0.012410603,0.0005484853,3587,0,-0.15381622,-0.035376977,-9.781797,3587,0
28610354,-0.0014354314,0.010050647,-0.0026195052,4637,0,-0.16528416,-0.020181192,-9.781436,4637,0
28614069,-0.0041658697,0.008536657,0.00034279612,3715,0,-0.14524066,-0.009537641,-9.750267,3715,0
28621140,-0.003229688,0.011173346,0.003365777,7071,0,-0.15030998,-0.0421859,-9.744722,7071,0
28621775,-0.0049859975,0.010495004,0.0019628338,635,0,-0.18763155,-0.03777623,-9.761234,635,0
28626849,-0.0061732866,0.010218766,-0.0016278569,5074,0,-0.1649258,-0.029389659,-9.763409,5074,0
28629792,-0.003942106,0.010743014,-0.0029833491,2943,0,-0.13403691,-0.038283564,-9.769507,2943,0
28633961,-0.0033562412,0.009865004,-0.00077797554,4169,0,-0.16626158,-0.043136116,-9.787104,4169,0
28641302,-0.006987107,0.0076764906,-0.0006932655,7341,0,-0.18373334,-0.024936099,-9.776415,7341,0
28641689,-0.006165363,0.009241264,-0.00017002369,387,0,-0.15216589,-0.03780954,-9.737936,387,0
28646275,-0.0021414591,0.0070802807,0.0008369722,4586,0,-0.1620878,-0.05189678,-9.744512,4586,0
28650217,-0.00017267786,0.0029096925,0.0013980992,3942,0,-0.16569683,-0.044721644,-9.76371,3942,0
28653741,-0.00057036534,0.005594508,0.00011297086,3524,0,-0.13786475,-0.00064789876,-9.76511,3524,0
28658275,-0.002374886,0.005385634,-0.00039244923,4534,0,-0.12982199,-0.011688674,-9.740841,4534,0
28662067,-0.0049168034,0.0059599546,0.0017457019,3792,0,-0.11419695,-0.051282816,-9.709307,3792,0
28665777,-0.005365108,0.0030120008,0.001153325,3710,0,-0.120105885,-0.040627856,-9.742739,3710,0
28672947,-0.0016455669,0.0032835123,-0.002241884,7170,0,-0.14851788,-0.03203207,-9.789597,7170,0
28674187,-0.0007884866,0.004849921,-0.0015309752,1240,0,-0.16449916,-0.049209937,-9.775939,1240,0
28678268,0.00051367126,0.0051029488,0.00031998128,4081,0,-0.15699974,-0.03677998,-9.731928,4081,0
28681967,0.0012094557,0.007257362,0.00082816713,3699,0,-0.13575582,-0.019800562,-9.70524,3699,0
28685834,0.0028747267,0.0045890063,-0.0013459602,3867,0,-0.13701618,-0.028568331,-9.708307,3867,0
28693122,0.0009517538,0.0035673673,0.00042606523,7288,0,-0.14485434,-0.036986616,-9.743347,7288,0
28693831,0.0013438101,0.0018513292,0.005778467,709,0,-0.14226094,-0.030041836,-9.742626,709,0
28698951,0.007746155,0.00021057554,0.0030703766,5120,0,-0.16297394,-0.00018939096,-9.729861,5120,0
28701707,0.007266807,0.0025795586,0.0010997956,2756,0,-0.18290141,-0.011152153,-9.747694,2756,0
28705701,0.0026578808,0.0041161114,0.0020968574,3994,0,-0.18001378,-0.019279635,-9.75397,3994,0
28713158,0.0016529775,0.0024118137,0.0015137977,7457,0,-0.1720601,0.016495137,-9.741737,7457,0
28713688,0.002839424,-0.0017763843,0.0020865416,530,0,-0.15353312,0.0011888575,-9.748883,530,0
28718355,0.0005650968,-0.0037390592,0.0003192792,4667,0,-0.13008717,-0.05173194,-9.742111,4667,0
28722145,-0.0026324748,-0.0036448843,-0.00028910846,3790,0,-0.11009103,-0.056854278,-9.72657,3790,0
28725740,-0.0008641176,-0.0020524617,8.315268e-06,3595,0,-0.12587425,-0.018248757,-9.724728,3595,0
28730349,0.00074727624,-0.0024314064,-0.0014187419,4609,0,-0.13883334,-0.041430313,-9.7295475,4609,0
28734069,0.0024469432,-0.005889498,0.00046960398,3720,0,-0.14605992,-0.061885722,-9.748723,3720,0
28741143,0.0026097107,-0.007682445,0.0009136982,7074,0,-0.17065938,-0.0024588378,-9.725067,7074,0
28741687,-0.0006842744,-0.0080184955,-0.00023459355,544,0,-0.14339665,-0.015729204,-9.741346,544,0
28746675,-0.0015946747,-0.004719269,-0.0005076066,4988,0,-0.10073703,-0.0414294,-9.757824,4988,0
28749953,-0.0034132742,-0.0055895597,0.0005526684,3278,0,-0.14455533,-0.034104615,-9.760096,3278,0
28753947,-0.0038643894,-0.010014265,0.0035007524,3994,0,-0.16408925,-0.01694534,-9.763569,3994,0
28761303,-0.0036792746,-0.0076703727,0.0042103063,7356,0,-0.16216068,0.006690419,-9.733428,7356,0
28761845,-0.004819242,-0.0071398076,0.0022608165,542,0,-0.179469,0.008384755,-9.723544,542,0
28766284,-0.004304994,-0.007368611,0.0010180819,4439,0,-0.15254723,-0.01097704,-9.705763,4439,0
28770213,-0.0021831787,-0.004831374,0.00036914033,3929,0,-0.16001394,-0.0859695,-9.71581,3929,0
28773832,-0.0034339153,-0.0054711467,0.00033162138,3619,0,-0.15026322,-0.08128604,-9.737768,3619,0
28780933,-0.003753069,-0.0036409074,0.0004185338,7101,0,-0.13589051,-0.0013401397,-9.749935,7101,0
28782151,0.0008996956,-0.002214695,-0.00088904245,1218,0,-0.17346704,0.006898619,-9.750683,1218,0
28786304,0.0017338264,-0.0027250603,-0.0028694319,4153,0,-0.18517222,-0.04181803,-9.731234,4153,0
28790191,0.0038591335,-0.0027639584,-0.0022738997,3887,0,-0.14997467,-0.05542969,-9.748459,3887,0
28794133,0.0053559104,-0.0017896529,-0.00061641564,3942,0,-0.11940585,-0.038189553,-9.77146,3942,0
28798275,0.00075523317,-0.0010196377,0.0012265963,4142,0,-0.10241231,-0.020254305,-9.779215,4142,0
28802130,-0.0016463423,-0.0023862754,0.0015994642,3855,0,-0.124191694,0.003797925,-9.774021,3855,0
28809170,0.00044678725,-0.00055425183,-0.0007688207,7040,0,-0.15091354,-0.008869949,-9.750857,7040,0
28809768,0.00028069163,-0.001092253,-0.000965426,598,0,-0.16254164,-0.029335998,-9.7347355,598,0
28814731,0.00048764772,-0.002435506,-0.004794851,4963,0,-0.13653526,0.00045335662,-9.728191,4963,0
28818473,0.0016696552,0.0007463692,-0.0051521705,3742,0,-0.13919733,0.0048695887,-9.74881,3742,0
28822045,-0.0015244085,-0.0014490399,0.00011605525,3572,0,-0.15043418,-0.026281854,-9.77133,3572,0
28828780,-0.0029150962,-0.0051503917,0.0023277341,6735,0,-0.118330166,-0.011451666,-9.7723255,6735,0
28830246,-0.0032949147,-0.00695628,0.0040786536,1466,0,-0.12574622,-0.032938607,-9.748455,1466,0
28834351,-0.0071649593,-0.008189285,-0.00088733144,4105,0,-0.12607117,-0.02686,-9.735886,4105,0
28838231,-0.009382116,-0.008028964,-0.0027668243,3880,0,-0.12651065,0.0108543,-9.750931,3880,0
28842122,-0.0058082948,-0.009945521,0.00059059146,3891,0,-0.16088888,-0.023600526,-9.757077,3891,0
28846329,-0.0059100483,-0.008971678,-0.0014853256,4207,0,-0.15734917,-0.04523305,-9.760657,4207,0
28850316,-0.009921109,-0.008946064,-0.0030029535,3987,0,-0.12979014,-0.037254974,-9.744556,3987,0
28857221,-0.012944222,-0.008956077,-4.7442376e-05,6905,0,-0.16680035,-0.022114424,-9.755623,6905,0
28858606,-0.013409486,-0.008077793,0.004855392,1385,0,-0.16915396,-0.017367784,-9.927197,1385,0
28862298,-0.015460635,-0.008284091,0.0097704455,3692,0,-0.13952735,-0.023323322,-10.144143,3692,0
28866132,-0.02110449,-0.007909207,0.01616832,3834,0,-0.1200373,-0.008725243,-10.292669,3834,0
28870154,-0.026425637,-0.010679673,0.028853113,4022,0,-0.13547993,-0.009203742,-10.363245,4022,0
28877058,-0.03458058,-0.008485393,0.05079744,6904,0,-0.17583074,-0.017354395,-10.390345,6904,0
28878330,-0.043672174,-0.0046658753,0.071755014,1272,0,-0.15068406,-0.023404581,-10.435158,1272,0
28882277,-0.052085955,0.0012012424,0.09178588,3947,0,-0.1221842,-0.010116095,-10.431493,3947,0
28886117,-0.061342724,0.008670253,0.11612467,3840,0,-0.15517598,-0.0077979704,-10.433163,3840,0
28890119,-0.06950848,0.01030908,0.13927819,4002,0,-0.14056076,-0.019667512,-10.476315,4002,0
28894240,-0.08068266,0.014248506,0.16566819,4121,0,-0.110988095,-0.03112876,-10.469209,4121,0
28898788,-0.09474807,0.017839078,0.1904562,4548,0,-0.10849404,-0.02971798,-10.438976,4548,0
28905640,-0.1020294,0.019291153,0.21426281,6852,0,-0.10991149,0.013044393,-10.436972,6852,0
28906228,-0.109234475,0.025556745,0.24108528,588,0,-0.14102009,0.004177074,-10.401686,588,0
28910345,-0.118829034,0.03500815,0.26857075,4117,0,-0.11922457,-0.008808472,-10.357649,4117,0
28914158,-0.124052934,0.04402109,0.2939399,3813,0,-0.10699719,0.036851667,-10.319613,3813,0
28918662,-0.12672718,0.05327364,0.31721714,4504,0,-0.10675197,-0.0019213407,-10.281949,4504,0
28924969,-0.13184774,0.059522346,0.3420438,6307,0,-0.07151606,-0.028360303,-10.267505,6307,0
28926153,-0.13432865,0.066454194,0.36729643,1184,0,-0.0718033,-0.01919047,-10.199438,1184,0
28930489,-0.13549936,0.078294106,0.39145204,4336,0,-0.13403994,-0.045249425,-10.160032,4336,0
28934350,-0.13805759,0.0899656,0.4155222,3861,0,-0.14422938,-0.008306593,-10.16104,3861,0
28938113,-0.13350293,0.09908209,0.44019866,3763,0,-0.089951485,0.0032026889,-10.125621,3763,0
28942510,-0.12702574,0.105887495,0.4648542,4397,0,-0.11172181,0.0068850676,-10.10763,4397,0
28947001,-0.11793925,0.11382371,0.48845646,4491,0,-0.14641172,0.016945459,-10.07655,4491,0
28954699,-0.11160613,0.12291124,0.51203287,7698,0,-0.14505833,-0.0017762717,-10.030247,7698,0
28954932,-0.10502242,0.13351695,0.5372137,233,0,-0.14759976,-0.030250205,-9.983395,233,0
28958318,-0.09349802,0.14609767,0.5562379,3386,0,-0.12591621,-0.040820222,-9.943779,3386,0
28962238,-0.08766596,0.154865,0.57602054,3920,0,-0.103896186,-0.008508777,-9.941887,3920,0
28966202,-0.0774496,0.16501656,0.5991961,3964,0,-0.09115647,0.012540173,-9.919438,3964,0
28970956,-0.06485082,0.1766372,0.6173908,4754,0,-0.10210385,0.0022282582,-9.879431,4754,0
28977648,-0.053718716,0.1834616,0.63778484,6692,0,-0.13222355,-0.030143946,-9.879064,6692,0
28979110,-0.0438201,0.19139656,0.6583692,1462,0,-0.11094386,-0.021071108,-9.837034,1462,0
28982348,-0.033982504,0.20095716,0.67516774,3238,0,-0.08251053,0.01589575,-9.79259,3238,0
28986606,-0.028353823,0.20505288,0.692917,4258,0,-0.09729899,0.017971698,-9.809334,4258,0
28990321,-0.032715313,0.20977594,0.7096399,3715,0,-0.11674406,0.013335357,-9.801879,3715,0
28994814,-0.036242515,0.21671985,0.7240623,4493,0,-0.1231079,-0.0010124109,-9.793582,4493,0
28998671,-0.03957262,0.22138338,0.74008226,3857,0,-0.10540936,-0.0069528036,-9.800204,3857,0
29005229,-0.040330898,0.22822233,0.75642794,6558,0,-0.11756814,0.012408919,-9.742107,6558,0
29006809,-0.038586073,0.23674594,0.7710524,1580,0,-0.11420218,-0.004197971,-9.683249,1580,0
29013056,-0.037591066,0.24109726,0.78718555,6247,0,-0.09184137,-0.013649868,-9.690079,6247,0
29014658,-0.0327558,0.24602148,0.8000379,1602,0,-0.10346031,0.002219952,-9.702818,1602,0
29019142,-0.032572176,0.2549957,0.81062275,4484,0,-0.10928515,-0.016758814,-9.675274,4484,0
29025761,-0.036014672,0.2660365,0.82266873,6619,0,-0.08433811,-0.019209594,-9.631935,6619,0
29026769,-0.034679376,0.27885482,0.83507144,1008,0,-0.045685604,-0.003804481,-9.620323,1008,0
29030984,-0.03167132,0.290777,0.84710395,4215,0,-0.048317194,-0.0037901131,-9.591156,4215,0
29035123,-0.026372325,0.30532098,0.8543543,4139,0,-0.084095284,0.021553095,-9.6006775,4139,0
29039000,-0.019018237,0.31778538,0.8618507,3877,0,-0.13480236,0.020322734,-9.619175,3877,0
29042797,-0.0141485715,0.33218396,0.87435925,3797,0,-0.14421654,0.007509318,-9.569099,3797,0
29047781,-0.004573137,0.34699687,0.88381803,4984,0,-0.11991393,0.02297927,-9.555597,4984,0
29052554,0.009942767,0.35601315,0.8921828,4773,0,-0.110169955,0.01821735,-9.568111,4773,0
29057198,0.018045688,0.36865458,0.9015325,4644,0,-0.088640034,-0.009296892,-9.574148,4644,0
29059836,0.028330209,0.38502958,0.90718627,2638,0,-0.07366869,-0.009921634,-9.561554,2638,0
29064030,0.041094854,0.39462814,0.9172053,4194,0,-0.09864683,-0.013033166,-9.5372715,4194,0
29068150,0.0487397,0.39938387,0.9261683,4120,0,-0.09686728,0.011228163,-9.552488,4120,0
29071649,0.055666387,0.41131216,0.9275621,3499,0,-0.093925565,0.03058899,-9.554249,3499,0
29077126,0.06600218,0.42831415,0.9339171,5477,0,-0.10529253,0.0069539836,-9.514674,5477,0
29079662,0.07848807,0.44192758,0.9423456,2536,0,-0.123374626,-0.0012579048,-9.5448,2536,0
29084016,0.08913696,0.45108727,0.9446584,4354,0,-0.10742167,0.015173239,-9.576158,4354,0
29087800,0.097319335,0.45921206,0.94947416,3784,0,-0.09509238,0.020750174,-9.570758,3784,0
29091957,0.106859654,0.4692152,0.9587383,4157,0,-0.08692536,-0.005322546,-9.548832,4157,0
29097767,0.114358805,0.48030508,0.96651196,5810,0,-0.068250835,0.005915247,-9.517931,5810,0
29099972,0.11669296,0.48623112,0.9687345,2205,0,-0.093696594,0.019833766,-9.528572,2205,0
29103642,0.118862495,0.4921643,0.9679026,3670,0,-0.10895778,0.003718563,-9.5186,3670,0
29107681,0.1225985,0.5012167,0.9700839,4039,0,-0.09744839,-0.004148239,-9.5432415,4039,0
29111699,0.12581116,0.5074926,0.97290605,4018,0,-0.095505565,0.024512965,-9.544854,4018,0
29115605,0.12905045,0.51323086,0.9783548,3906,0,-0.07333423,0.0364865,-9.510584,3906,0
29119672,0.13433172,0.5233704,0.9816739,4067,0,-0.03205189,0.011851382,-9.524788,4067,0
29123751,0.13684341,0.53144276,0.9824387,4079,0,-0.023404654,-0.0030774511,-9.5331955,4079,0
29129081,0.13612516,0.5368703,0.9836156,5330,0,-0.047919743,0.032645483,-9.525588,5330,0
29131641,0.13394023,0.541077,0.9854545,2560,0,-0.06666427,0.031571116,-9.496188,2560,0
29136071,0.12937412,0.5422401,0.9883635,4430,0,-0.0767795,-0.01561587,-9.529673,4430,0
29140000,0.12846681,0.5441804,0.98786515,3929,0,-0.078021325,-0.022376692,-9.584944,3929,0
29143793,0.12865627,0.5478975,0.98743665,3793,0,-0.044766445,0.02894371,-9.56653,3793,0
29149291,0.12833719,0.55122626,0.9883465,5498,0,-0.043545883,0.040361106,-9.585973,5498,0
29151732,0.12976874,0.5554713,0.98901683,2441,0,-0.06671119,0.0052443603,-9.608225,2441,0
29155953,0.13156591,0.56406695,0.9906422,4221,0,-0.06808663,0.028876621,-9.555212,4221,0
29159823,0.13263658,0.56869394,0.9923629,3870,0,-0.034927633,0.035863515,-9.543783,3870,0
29164015,0.13590318,0.5701141,0.9898856,4192,0,-0.032995485,0.02206496,-9.559365,4192,0
29167725,0.13959408,0.5723805,0.9870914,3710,0,-0.062266123,0.0022312552,-9.56358,3710,0
29171760,0.13450718,0.57043016,0.9889283,4035,0,-0.06715883,-0.00037109386,-9.601721,4035,0
29176056,0.12862389,0.5691741,0.98676586,4296,0,-0.052447435,0.029427614,-9.614241,4296,0
29181569,0.13109498,0.5714684,0.9877676,5513,0,-0.032554053,0.038113117,-9.617256,5513,0
29183967,0.13536441,0.57004654,0.9919902,2398,0,-0.051367957,0.03445589,-9.632082,2398,0
29187825,0.13857786,0.57322556,0.98958975,3858,0,-0.06615916,0.051226143,-9.632924,3858,0
29191812,0.14131427,0.5814919,0.98892605,3987,0,-0.044314552,0.017171485,-9.656391,3987,0
29195937,0.14470929,0.58464813,0.9894098,4125,0,-0.043134402,-0.023137469,-9.673918,4125,0
29201187,0.14874725,0.585237,0.9863469,5250,0,-0.049680956,-0.013610753,-9.676592,5250,0
29203762,0.15094458,0.58611226,0.98446286,2575,0,-0.050171584,-0.0021762196,-9.656551,2575,0
29208064,0.1528104,0.5851302,0.9838483,4302,0,-0.037732344,0.003653641,-9.657127,4302,0
29211842,0.15085585,0.58410186,0.9830089,3778,0,-0.019386604,-0.007192298,-9.6882305,3778,0
29215960,0.14586999,0.58086115,0.98367625,4118,0,-0.030884871,-0.0051528746,-9.689075,4118,0
29221171,0.14287324,0.57530016,0.98349357,5211,0,-0.07191435,0.01985205,-9.732407,5211,0
29223793,0.14322606,0.57399684,0.98143035,2622,0,-0.0625336,0.023731662,-9.758838,2622,0
29227739,0.14289129,0.57222116,0.97978044,3946,0,-0.043763556,0.03300827,-9.746167,3946,0
29231798,0.14513062,0.5720229,0.9781074,4059,0,-0.032741707,0.02360069,-9.791639,4059,0
29236034,0.14653826,0.5712969,0.9740667,4236,0,-0.009000186,-0.028493265,-9.830096,4236,0
29239792,0.14620432,0.5675531,0.97019273,3758,0,0.005883691,-0.04220757,-9.778761,3758,0
29243765,0.14591968,0.56604886,0.97133946,3973,0,-0.018775497,-0.015514206,-9.760185,3973,0
29248029,0.14184102,0.56405294,0.9695481,4264,0,-0.03428527,0.021089546,-9.816694,4264,0
29253669,0.13628621,0.5588409,0.9655617,5640,0,-0.030967223,0.0273939,-9.825836,5640,0
29255847,0.13110279,0.5525633,0.9640933,2178,0,-0.05447995,0.004211518,-9.805527,2178,0
29259807,0.12967578,0.5471998,0.9614327,3960,0,-0.017803814,-0.025050998,-9.82296,3960,0
29263783,0.12658462,0.5400748,0.96133965,3976,0,0.01378617,-0.02772775,-9.845345,3976,0
29268200,0.1271844,0.53535604,0.9598552,4417,0,-0.025436288,0.026148263,-9.850494,4417,0
29273253,0.1320495,0.5334199,0.95516247,5053,0,-0.02383988,0.043271102,-9.853363,5053,0
29275819,0.13470632,0.5323811,0.9527783,2566,0,0.0021341196,0.0110505195,-9.845331,2566,0
29280105,0.13422573,0.53026927,0.95443183,4286,0,0.005305254,0.02978852,-9.853853,4286,0
29283852,0.12999004,0.5213544,0.9523442,3747,0,0.017422335,0.038825616,-9.868439,3747,0
29287733,0.12657036,0.5138123,0.9480258,3881,0,-0.00786178,0.04364542,-9.903715,3881,0
29293309,0.12663937,0.5064146,0.9448304,5576,0,-0.026023008,0.046758506,-9.912783,5576,0
29296127,0.1271642,0.49605495,0.942111,2818,0,-0.020743262,0.035523653,-9.89222,2818,0
29299789,0.12608936,0.48777488,0.93867767,3662,0,-0.007967826,-0.0087256115,-9.87333,3662,0
29303785,0.12620065,0.48451257,0.93221414,3996,0,0.011053101,-0.0035123923,-9.872578,3996,0
29307949,0.12699345,0.4796301,0.9322532,4164,0,0.020163776,0.03457638,-9.911608,4164,0
29312290,0.12894884,0.47549054,0.9349041,4341,0,0.010590717,-0.0012614883,-9.929098,4341,0
29316827,0.13048688,0.47461057,0.93141896,4537,0,-0.016299695,0.02839895,-9.933281,4537,0
29321158,0.13069053,0.46656856,0.9248963,4331,0,0.001239352,0.02964742,-9.935943,4331,0
29325040,0.131026,0.45639405,0.9214168,3882,0,0.055209678,-0.021054767,-9.941856,3882,0
29328217,0.13134691,0.44825152,0.9225483,3177,0,0.057441864,-0.018980201,-9.959865,3177,0
29332836,0.1297056,0.43834978,0.9236043,4619,0,0.038675673,-0.01773749,-9.945921,4619,0
29336271,0.12730041,0.42954275,0.91934764,3435,0,0.025178084,0.0009449655,-9.920164,3435,0
29341125,0.1250186,0.4245564,0.9150362,4854,0,0.019480374,0.0024389802,-9.929541,4854,0
29344308,0.12258186,0.4196642,0.91328347,3183,0,0.013667833,-0.029854849,-9.983658,3183,0
29348248,0.1244762,0.41517934,0.9099189,3940,0,0.026603382,-0.03319553,-9.98807,3940,0
29352177,0.12654878,0.41086018,0.9058079,3929,0,0.042845123,-0.00040787546,-9.938837,3929,0
29356329,0.12701717,0.40575364,0.90307933,4152,0,0.036571383,0.007738732,-9.958263,4152,0
29362427,0.12932685,0.40170765,0.9000737,6098,0,0.022213267,-0.008761067,-9.98919,6098,0
29364364,0.1271401,0.3937747,0.8976223,1937,0,0.01653332,-0.011044296,-10.01629,1937,0
29368643,0.1249225,0.38531917,0.8999075,4279,0,0.024137307,-0.02969531,-10.040929,4279,0
29372324,0.12348024,0.37877277,0.8967943,3681,0,0.04439939,-0.019040193,-10.036485,3681,0
29376117,0.12165355,0.36904463,0.89302945,3793,0,0.069364265,0.017314866,-10.022494,3793,0
29380170,0.120111175,0.3624752,0.89339113,4053,0,0.052187428,0.013441458,-10.012297,4053,0
29384156,0.11956853,0.36023182,0.8904098,3986,0,0.04460568,-0.012985437,-10.028824,3986,0
29388536,0.12538789,0.36236417,0.88730043,4380,0,0.075294085,-0.024923898,-10.006987,4380,0
29393244,0.12776624,0.35952818,0.88474834,4708,0,0.08581794,-0.0122104455,-9.984592,4708,0
29396753,0.12773052,0.3526135,0.883623,3509,0,0.057932932,-0.04036424,-10.004082,3509,0
29400188,0.12686129,0.34871757,0.8818547,3435,0,0.06793124,-0.08406816,-10.032467,3435,0
29404165,0.12595606,0.3436424,0.87577796,3977,0,0.07945446,-0.07222582,-10.038073,3977,0
29408144,0.12524381,0.3369078,0.8716732,3979,0,0.051362336,-0.03459266,-10.028298,3979,0
29413132,0.12519923,0.32828116,0.8694475,4988,0,0.04690412,-0.0066234446,-10.048329,4988,0
29416323,0.12448122,0.322904,0.86605835,3191,0,0.06632564,-0.008134862,-10.085014,3191,0
29420836,0.12668276,0.31800666,0.86634046,4513,0,0.056628454,-0.01362514,-10.093418,4513,0
29424236,0.1318737,0.3127779,0.86241573,3400,0,0.039472453,-0.021068012,-10.058014,3400,0
29428228,0.13072623,0.31467763,0.85678494,3992,0,0.08160263,-0.04180155,-10.054888,3992,0
29432808,0.13105221,0.3142656,0.85459834,4580,0,0.16165188,-0.028113175,-10.05073,4580,0
29436789,0.13194017,0.30974454,0.8521408,3981,0,0.14938253,-0.044940267,-10.059137,3981,0
29441133,0.1329682,0.30517158,0.8526046,4344,0,0.10677311,-0.07564968,-10.095772,4344,0
29444322,0.13325158,0.2974834,0.8524264,3189,0,0.08816877,-0.07801913,-10.139207,3189,0
29448266,0.13289657,0.29364055,0.85184395,3944,0,0.07678263,-0.07530318,-10.147619,3944,0
29452691,0.13384207,0.2888391,0.85113746,4425,0,0.1091758,-0.02575343,-10.127491,4425,0
29457033,0.13546282,0.28581306,0.8495145,4342,0,0.1532778,-0.016657386,-10.14956,4342,0
29461327,0.13772449,0.28492647,0.8471127,4294,0,0.13853921,-0.044941243,-10.147997,4294,0
29464241,0.13853592,0.28050065,0.84140617,2914,0,0.08586354,-0.06077472,-10.141324,2914,0
29469009,0.14067098,0.28199098,0.8362463,4768,0,0.10570569,-0.07139997,-10.150445,4768,0
29472728,0.14486659,0.28483257,0.83729,3719,0,0.16314167,-0.08216314,-10.134254,3719,0
29476679,0.14734979,0.28029943,0.8390178,3951,0,0.17918703,-0.055187732,-10.164987,3951,0
29481602,0.1503628,0.27473366,0.8353378,4923,0,0.13014564,-0.040842533,-10.204405,4923,0
29484255,0.15195002,0.27086294,0.8299658,2653,0,0.09970927,-0.037651375,-10.157855,2653,0
29488623,0.15489286,0.26845518,0.8271035,4368,0,0.1348485,-0.017696386,-10.141388,4368,0
